order_id,user_id,sku,quantity,price,total_amount,order_date,status
O20251001426,U20251000960,SKU42656,2,281.23,562.46,2025-07-18,shipped
O20251001427,U20251000569,SKU78030,5,346.41,1732.05,2025-08-19,refunded
O20251001428,U20251000786,SKU18850,4,557.8,2231.2,2025-08-15,paid
O20251001429,U20251000411,SKU43379,1,227.42,227.42,2025-09-20,paid
O20251001430,U20251000563,SKU95626,5,278.77,1393.85,2025-08-17,shipped
O20251001431,U20251000649,SKU70183,4,227.49,909.96,2025-08-28,paid
O20251001432,U20251000835,SKU18422,4,483.33,1933.32,2025-08-24,shipped
O20251001433,U20251000202,SKU75135,2,128.75,257.5,2025-08-27,paid
O20251001434,U20251000380,SKU36207,4,276.88,1107.52,2025-07-18,shipped
O20251001435,U20251000803,SKU49923,1,519.18,519.18,2025-07-27,shipped
O20251001436,U20251000493,SKU34288,2,674.99,1349.98,2025-07-24,paid
O20251001437,U20251000751,SKU53380,5,226.69,1133.45,2025-10-04,refunded
O20251001438,U20251000972,SKU19562,5,312.18,1560.9,2025-10-10,refunded
O20251001439,U20251000002,SKU72508,2,436.53,873.06,2025-08-17,shipped
O20251001440,U20251000591,SKU44688,5,570.57,2852.85,2025-07-27,refunded
O20251001441,U20251000527,SKU37870,3,146.63,439.89,2025-08-02,refunded
O20251001442,U20251000127,SKU55293,4,612.7,2450.8,2025-09-19,shipped
O20251001443,U20251000649,SKU84516,2,122.52,245.04,2025-08-01,refunded
O20251001444,U20251000973,SKU96800,2,638.99,1277.98,2025-08-22,shipped
O20251001445,U20251000232,SKU24641,2,564.12,1128.24,2025-10-01,shipped
O20251001446,U20251000703,SKU15216,5,366.51,1832.55,2025-10-06,paid
O20251001447,U20251000067,SKU62856,3,366.36,1099.08,2025-08-02,paid
O20251001448,U20251000886,SKU71295,3,490.71,1472.13,2025-08-07,refunded
O20251001449,U20251000726,SKU57342,2,245.83,491.66,2025-08-31,refunded
O20251001450,U20251000505,SKU60216,2,203.02,406.04,2025-09-05,paid
O20251001451,U20251000648,SKU95031,4,541.85,2167.4,2025-07-20,shipped
O20251001452,U20251000955,SKU74722,1,514.45,514.45,2025-07-25,shipped
O20251001453,U20251000504,SKU66694,5,373.62,1868.1,2025-08-18,shipped
O20251001454,U20251000156,SKU71714,1,187.78,187.78,2025-07-27,shipped
O20251001455,U20251000680,SKU45790,1,400.32,400.32,2025-08-02,shipped
O20251001456,U20251000914,SKU63145,2,233.89,467.78,2025-08-02,shipped
O20251001457,U20251000089,SKU93004,1,523.43,523.43,2025-07-18,refunded
O20251001458,U20251000794,SKU97912,4,490.87,1963.48,2025-09-26,shipped
O20251001459,U20251000351,SKU38395,2,281.34,562.68,2025-07-19,shipped
O20251001460,U20251000770,SKU86542,2,592.74,1185.48,2025-07-28,paid
O20251001461,U20251000395,SKU72883,2,398.31,796.62,2025-08-01,refunded
O20251001462,U20251000452,SKU87581,5,142.87,714.35,2025-08-18,refunded
O20251001463,U20251000369,SKU45088,4,210.97,843.88,2025-09-01,paid
O20251001464,U20251000089,SKU71714,2,187.78,375.56,2025-07-17,refunded
O20251001465,U20251000128,SKU66328,2,381.06,762.12,2025-10-12,refunded
O20251001466,U20251000692,SKU29586,2,154.02,308.04,2025-09-19,shipped
O20251001467,U20251000951,SKU37599,3,377.08,1131.24,2025-07-28,paid
O20251001468,U20251000228,SKU31128,2,331.05,662.1,2025-09-24,shipped
O20251001469,U20251000289,SKU84616,5,301.93,1509.65,2025-07-21,shipped
O20251001470,U20251000969,SKU12342,4,549.54,2198.16,2025-10-01,shipped
O20251001471,U20251000043,SKU12768,4,493.95,1975.8,2025-08-16,shipped
O20251001472,U20251000372,SKU72508,4,436.53,1746.12,2025-09-02,refunded
O20251001473,U20251000298,SKU30427,1,493.02,493.02,2025-07-21,shipped
O20251001474,U20251000612,SKU58296,1,470.62,470.62,2025-09-20,paid
O20251001475,U20251000961,SKU93022,2,505.61,1011.22,2025-07-23,paid
O20251001476,U20251000325,SKU57693,2,523.5,1047.0,2025-09-23,paid
O20251001477,U20251000985,SKU15897,5,424.53,2122.65,2025-09-25,refunded
O20251001478,U20251000371,SKU76025,4,405.87,1623.48,2025-09-24,refunded
O20251001479,U20251000773,SKU70163,4,227.86,911.44,2025-08-13,refunded
O20251001480,U20251000828,SKU76768,3,643.36,1930.08,2025-08-25,paid
O20251001481,U20251000196,SKU24153,1,184.59,184.59,2025-09-15,refunded
O20251001482,U20251000488,SKU89643,1,199.64,199.64,2025-09-03,shipped
O20251001483,U20251000562,SKU16170,4,233.39,933.56,2025-09-03,paid
O20251001484,U20251000452,SKU61533,4,557.11,2228.44,2025-07-19,shipped
O20251001485,U20251000229,SKU98829,4,183.54,734.16,2025-09-17,refunded
O20251001486,U20251000002,SKU66184,4,192.78,771.12,2025-10-08,refunded
O20251001487,U20251000187,SKU36249,3,440.94,1322.82,2025-08-04,shipped
O20251001488,U20251000236,SKU98638,5,124.85,624.25,2025-09-26,shipped
O20251001489,U20251000651,SKU34288,4,674.99,2699.96,2025-10-02,shipped
O20251001490,U20251000317,SKU22955,4,134.83,539.32,2025-09-27,refunded
O20251001491,U20251000941,SKU18793,4,512.13,2048.52,2025-09-29,refunded
O20251001492,U20251000146,SKU49776,5,343.78,1718.9,2025-08-31,refunded
O20251001493,U20251000554,SKU20483,5,273.28,1366.4,2025-08-23,shipped
O20251001494,U20251000070,SKU36355,5,431.88,2159.4,2025-09-05,paid
O20251001495,U20251000339,SKU57693,4,523.5,2094.0,2025-08-06,refunded
O20251001496,U20251000469,SKU98461,1,176.64,176.64,2025-10-02,shipped
O20251001497,U20251000604,SKU77333,1,603.29,603.29,2025-09-21,refunded
O20251001498,U20251000371,SKU82134,2,132.59,265.18,2025-08-29,shipped
O20251001499,U20251000794,SKU84795,4,472.66,1890.64,2025-09-28,shipped
O20251001500,U20251000435,SKU22340,3,343.52,1030.56,2025-09-12,paid
O20251001501,U20251000267,SKU13845,2,375.97,751.94,2025-07-17,paid
O20251001502,U20251000394,SKU93283,5,575.07,2875.35,2025-09-07,shipped
O20251001503,U20251000807,SKU68061,1,536.39,536.39,2025-10-11,refunded
O20251001504,U20251000659,SKU84560,4,250.75,1003.0,2025-09-12,refunded
O20251001505,U20251000484,SKU43138,4,226.96,907.84,2025-09-14,refunded
O20251001506,U20251000553,SKU41244,1,298.54,298.54,2025-08-05,paid
O20251001507,U20251000586,SKU61008,4,460.64,1842.56,2025-08-04,shipped
O20251001508,U20251000539,SKU45734,2,537.15,1074.3,2025-10-03,refunded
O20251001509,U20251000287,SKU68919,5,140.82,704.1,2025-08-13,shipped
O20251001510,U20251000701,SKU93283,3,575.07,1725.21,2025-08-05,paid
O20251001511,U20251000568,SKU83276,5,387.78,1938.9,2025-09-19,paid
O20251001512,U20251000469,SKU47715,5,663.5,3317.5,2025-09-05,shipped
O20251001513,U20251000813,SKU66458,3,444.35,1333.05,2025-08-08,paid
O20251001514,U20251000013,SKU72216,2,366.74,733.48,2025-08-18,shipped
O20251001515,U20251000064,SKU68361,2,304.98,609.96,2025-08-27,paid
O20251001516,U20251000079,SKU25199,3,141.8,425.4,2025-07-18,paid
O20251001517,U20251000625,SKU38136,2,406.38,812.76,2025-07-20,shipped
O20251001518,U20251000654,SKU96089,5,222.1,1110.5,2025-08-22,shipped
O20251001519,U20251000112,SKU98290,4,400.38,1601.52,2025-09-26,shipped
O20251001520,U20251000556,SKU69002,2,213.73,427.46,2025-09-02,paid
O20251001521,U20251000370,SKU86202,5,210.09,1050.45,2025-07-19,shipped
O20251001522,U20251000490,SKU30425,3,295.68,887.04,2025-07-29,paid
O20251001523,U20251000760,SKU61295,2,205.99,411.98,2025-09-25,shipped
O20251001524,U20251000053,SKU30963,1,333.21,333.21,2025-08-01,paid
O20251001525,U20251000355,SKU77226,5,557.09,2785.45,2025-08-21,refunded
O20251001526,U20251000031,SKU86202,3,210.09,630.27,2025-08-15,shipped
O20251001527,U20251000047,SKU95400,4,184.14,736.56,2025-10-09,paid
O20251001528,U20251000698,SKU46994,2,189.32,378.64,2025-10-11,paid
O20251001529,U20251000613,SKU81499,4,361.13,1444.52,2025-08-07,shipped
O20251001530,U20251000367,SKU68361,4,304.98,1219.92,2025-07-21,refunded
O20251001531,U20251000016,SKU22882,2,320.35,640.7,2025-07-27,shipped
O20251001532,U20251000207,SKU32084,2,177.39,354.78,2025-08-30,refunded
O20251001533,U20251000703,SKU13621,2,475.44,950.88,2025-08-06,shipped
O20251001534,U20251000336,SKU96953,4,291.59,1166.36,2025-09-21,shipped
O20251001535,U20251000417,SKU17304,3,314.49,943.47,2025-10-07,paid
O20251001536,U20251000630,SKU18690,3,521.35,1564.05,2025-10-06,refunded
O20251001537,U20251000503,SKU96777,4,313.47,1253.88,2025-09-30,paid
O20251001538,U20251000907,SKU20905,5,548.36,2741.8,2025-08-02,paid
O20251001539,U20251000252,SKU77568,4,285.44,1141.76,2025-09-08,shipped
O20251001540,U20251000566,SKU50944,4,349.39,1397.56,2025-07-16,paid
O20251001541,U20251000658,SKU31783,4,316.76,1267.04,2025-07-18,paid
O20251001542,U20251000506,SKU76203,4,525.91,2103.64,2025-09-28,refunded
O20251001543,U20251000267,SKU18850,2,557.8,1115.6,2025-08-22,paid
O20251001544,U20251000698,SKU40954,2,248.14,496.28,2025-09-13,shipped
O20251001545,U20251000963,SKU60317,2,361.83,723.66,2025-08-25,paid
O20251001546,U20251000898,SKU19257,4,550.57,2202.28,2025-09-06,refunded
O20251001547,U20251000180,SKU40733,5,152.8,764.0,2025-09-12,shipped
O20251001548,U20251000552,SKU31449,1,498.55,498.55,2025-09-19,refunded
O20251001549,U20251000757,SKU98290,1,400.38,400.38,2025-09-27,paid
O20251001550,U20251000008,SKU16214,1,186.84,186.84,2025-08-01,shipped
O20251001551,U20251000783,SKU14736,1,230.48,230.48,2025-08-06,refunded
O20251001552,U20251000758,SKU54067,2,488.69,977.38,2025-07-18,shipped
O20251001553,U20251000490,SKU55293,1,612.7,612.7,2025-07-21,paid
O20251001554,U20251000099,SKU57342,5,245.83,1229.15,2025-08-30,paid
O20251001555,U20251000125,SKU12134,1,449.15,449.15,2025-08-29,paid
O20251001556,U20251000773,SKU69027,3,67.97,203.91,2025-07-22,refunded
O20251001557,U20251000660,SKU79519,1,642.0,642.0,2025-08-22,refunded
O20251001558,U20251000068,SKU33163,4,635.52,2542.08,2025-07-31,paid
O20251001559,U20251000001,SKU17792,4,280.61,1122.44,2025-08-02,refunded
O20251001560,U20251000596,SKU39555,5,201.88,1009.4,2025-08-27,refunded
O20251001561,U20251000510,SKU82771,2,351.53,703.06,2025-08-02,paid
O20251001562,U20251000408,SKU15951,1,533.8,533.8,2025-07-24,shipped
O20251001563,U20251000771,SKU97509,3,414.66,1243.98,2025-09-11,paid
O20251001564,U20251000469,SKU34288,5,674.99,3374.95,2025-08-20,paid
O20251001565,U20251000190,SKU36118,4,262.41,1049.64,2025-08-15,shipped
O20251001566,U20251000029,SKU95627,4,297.49,1189.96,2025-10-05,shipped
O20251001567,U20251000357,SKU76793,2,153.61,307.22,2025-08-14,shipped
O20251001568,U20251000177,SKU93004,4,523.43,2093.72,2025-08-28,shipped
O20251001569,U20251000016,SKU90739,5,441.9,2209.5,2025-08-15,paid
O20251001570,U20251000262,SKU28060,3,337.09,1011.27,2025-09-05,shipped
O20251001571,U20251000179,SKU93283,5,575.07,2875.35,2025-09-26,shipped
O20251001572,U20251000466,SKU70292,4,207.62,830.48,2025-07-19,paid
O20251001573,U20251000643,SKU48700,1,495.66,495.66,2025-08-28,paid
O20251001574,U20251000255,SKU63145,2,233.89,467.78,2025-08-16,refunded
O20251001575,U20251000145,SKU75312,2,586.69,1173.38,2025-09-21,shipped
O20251001576,U20251000127,SKU90739,5,441.9,2209.5,2025-09-17,refunded
O20251001577,U20251000447,SKU49924,2,196.38,392.76,2025-08-24,refunded
O20251001578,U20251000174,SKU12532,3,294.55,883.65,2025-10-04,paid
O20251001579,U20251000131,SKU66328,1,381.06,381.06,2025-09-01,paid
O20251001580,U20251000992,SKU77333,4,603.29,2413.16,2025-08-01,paid
O20251001581,U20251000343,SKU34024,1,467.9,467.9,2025-08-09,refunded
O20251001582,U20251000721,SKU82859,3,183.09,549.27,2025-10-08,refunded
O20251001583,U20251000563,SKU72508,2,436.53,873.06,2025-09-17,paid
O20251001584,U20251000767,SKU84204,3,234.07,702.21,2025-07-22,shipped
O20251001585,U20251000214,SKU21581,1,348.2,348.2,2025-09-16,shipped
O20251001586,U20251000890,SKU70427,4,145.73,582.92,2025-10-10,shipped
O20251001587,U20251000816,SKU38136,2,406.38,812.76,2025-09-30,refunded
O20251001588,U20251000059,SKU36633,1,174.19,174.19,2025-10-10,refunded
O20251001589,U20251000085,SKU92495,5,115.96,579.8,2025-07-18,refunded
O20251001590,U20251000393,SKU87717,4,235.02,940.08,2025-08-10,shipped
O20251001591,U20251000835,SKU49924,1,196.38,196.38,2025-08-22,refunded
O20251001592,U20251000216,SKU23213,1,428.08,428.08,2025-09-06,shipped
O20251001593,U20251000735,SKU57069,4,428.46,1713.84,2025-08-20,shipped
O20251001594,U20251000167,SKU73519,3,661.48,1984.44,2025-09-24,refunded
O20251001595,U20251000784,SKU85589,5,277.73,1388.65,2025-08-19,paid
O20251001596,U20251000228,SKU27419,3,233.25,699.75,2025-07-21,paid
O20251001597,U20251000993,SKU81499,5,361.13,1805.65,2025-08-30,refunded
O20251001598,U20251000626,SKU85179,5,415.96,2079.8,2025-09-14,refunded
O20251001599,U20251000703,SKU78521,1,398.97,398.97,2025-09-28,refunded
O20251001600,U20251000491,SKU42432,1,418.68,418.68,2025-10-04,refunded
O20251001601,U20251000501,SKU17859,1,365.42,365.42,2025-10-02,paid
O20251001602,U20251000601,SKU25434,2,280.76,561.52,2025-08-06,paid
O20251001603,U20251000329,SKU90739,4,441.9,1767.6,2025-07-28,paid
O20251001604,U20251000337,SKU50944,1,349.39,349.39,2025-07-27,paid
O20251001605,U20251000039,SKU82557,3,228.57,685.71,2025-10-08,shipped
O20251001606,U20251000703,SKU85466,1,298.37,298.37,2025-08-17,refunded
O20251001607,U20251000120,SKU73038,1,288.78,288.78,2025-09-14,refunded
O20251001608,U20251000671,SKU29727,2,558.75,1117.5,2025-09-15,shipped
O20251001609,U20251000342,SKU22873,1,183.16,183.16,2025-09-05,refunded
O20251001610,U20251000451,SKU19470,1,266.71,266.71,2025-10-01,paid
O20251001611,U20251000871,SKU83644,4,516.24,2064.96,2025-10-06,shipped
O20251001612,U20251000079,SKU92141,5,164.73,823.65,2025-08-05,shipped
O20251001613,U20251000585,SKU38000,2,440.11,880.22,2025-08-20,paid
O20251001614,U20251000435,SKU22085,3,119.96,359.88,2025-07-25,shipped
O20251001615,U20251000558,SKU45890,2,598.53,1197.06,2025-09-28,shipped
O20251001616,U20251000752,SKU57342,4,245.83,983.32,2025-10-09,shipped
O20251001617,U20251000760,SKU32164,4,557.66,2230.64,2025-10-05,paid
O20251001618,U20251000491,SKU49723,2,219.36,438.72,2025-09-16,refunded
O20251001619,U20251000309,SKU22873,3,183.16,549.48,2025-07-23,paid
O20251001620,U20251000541,SKU99935,5,98.09,490.45,2025-07-19,shipped
O20251001621,U20251000661,SKU45790,2,400.32,800.64,2025-08-16,paid
O20251001622,U20251000517,SKU37201,5,505.81,2529.05,2025-10-02,paid
O20251001623,U20251000269,SKU75312,1,586.69,586.69,2025-09-15,shipped
O20251001624,U20251000281,SKU81975,4,162.81,651.24,2025-08-23,refunded
O20251001625,U20251000548,SKU31290,5,219.88,1099.4,2025-08-03,paid
O20251001626,U20251000490,SKU74368,4,215.07,860.28,2025-07-25,refunded
O20251001627,U20251000009,SKU76203,4,525.91,2103.64,2025-09-02,refunded
O20251001628,U20251000914,SKU60000,3,215.13,645.39,2025-08-11,shipped
O20251001629,U20251000893,SKU18422,4,483.33,1933.32,2025-07-31,paid
O20251001630,U20251000858,SKU42106,2,87.46,174.92,2025-07-25,shipped
O20251001631,U20251000583,SKU67908,4,407.29,1629.16,2025-08-03,shipped
O20251001632,U20251000152,SKU41222,4,272.41,1089.64,2025-08-28,paid
O20251001633,U20251000347,SKU31290,2,219.88,439.76,2025-09-15,shipped
O20251001634,U20251000876,SKU39242,1,141.16,141.16,2025-07-30,refunded
O20251001635,U20251000605,SKU41222,4,272.41,1089.64,2025-09-27,shipped
O20251001636,U20251000692,SKU47240,3,236.3,708.9,2025-08-09,shipped
O20251001637,U20251000292,SKU83426,2,454.22,908.44,2025-10-13,shipped
O20251001638,U20251000267,SKU96229,2,476.22,952.44,2025-08-03,paid
O20251001639,U20251000573,SKU45133,4,601.19,2404.76,2025-09-26,paid
O20251001640,U20251000261,SKU72904,5,452.73,2263.65,2025-10-08,refunded
O20251001641,U20251000438,SKU47715,1,663.5,663.5,2025-08-27,refunded
O20251001642,U20251000790,SKU77568,2,285.44,570.88,2025-09-07,refunded
O20251001643,U20251000430,SKU44937,1,408.32,408.32,2025-08-05,paid
O20251001644,U20251000075,SKU54958,2,451.04,902.08,2025-08-08,refunded
O20251001645,U20251000090,SKU87043,5,195.24,976.2,2025-09-11,shipped
O20251001646,U20251000724,SKU91083,3,434.26,1302.78,2025-10-12,shipped
O20251001647,U20251000336,SKU24593,1,271.87,271.87,2025-08-21,shipped
O20251001648,U20251000102,SKU83389,2,98.62,197.24,2025-08-12,shipped
O20251001649,U20251000256,SKU15193,2,372.85,745.7,2025-08-24,paid
O20251001650,U20251000211,SKU58504,3,597.19,1791.57,2025-09-16,refunded
O20251001651,U20251000574,SKU36355,1,431.88,431.88,2025-09-12,shipped
O20251001652,U20251000244,SKU35370,2,392.0,784.0,2025-09-08,refunded
O20251001653,U20251000567,SKU90692,5,490.83,2454.15,2025-08-03,refunded
O20251001654,U20251000247,SKU63145,5,233.89,1169.45,2025-09-09,refunded
O20251001655,U20251000918,SKU85617,4,605.28,2421.12,2025-07-18,paid
O20251001656,U20251000124,SKU12805,5,429.67,2148.35,2025-09-25,shipped
O20251001657,U20251000251,SKU87732,5,504.5,2522.5,2025-08-18,shipped
O20251001658,U20251000723,SKU28901,1,268.53,268.53,2025-07-28,paid
O20251001659,U20251000476,SKU28901,4,268.53,1074.12,2025-07-25,refunded
O20251001660,U20251000273,SKU11904,2,199.99,399.98,2025-09-19,refunded
O20251001661,U20251000159,SKU59819,3,371.88,1115.64,2025-08-28,refunded
O20251001662,U20251000675,SKU56368,3,161.99,485.97,2025-09-25,refunded
O20251001663,U20251000435,SKU48700,5,495.66,2478.3,2025-08-18,refunded
O20251001664,U20251000920,SKU24593,3,271.87,815.61,2025-07-30,refunded
O20251001665,U20251000292,SKU65963,1,365.6,365.6,2025-10-07,shipped
O20251001666,U20251000345,SKU71570,1,129.72,129.72,2025-08-27,shipped
O20251001667,U20251000568,SKU65573,3,82.66,247.98,2025-09-16,shipped
O20251001668,U20251000064,SKU62613,2,210.3,420.6,2025-09-01,refunded
O20251001669,U20251000770,SKU30961,3,490.76,1472.28,2025-09-18,refunded
O20251001670,U20251000831,SKU22504,2,238.5,477.0,2025-09-26,shipped
O20251001671,U20251000154,SKU22873,2,183.16,366.32,2025-10-06,shipped
O20251001672,U20251000783,SKU23839,5,358.28,1791.4,2025-08-12,paid
O20251001673,U20251000952,SKU90219,3,163.59,490.77,2025-09-06,shipped
O20251001674,U20251000528,SKU39555,2,201.88,403.76,2025-07-18,paid
O20251001675,U20251000424,SKU57805,5,470.41,2352.05,2025-09-30,paid
O20251001676,U20251000265,SKU54437,4,542.82,2171.28,2025-10-10,paid
O20251001677,U20251000460,SKU56475,1,243.21,243.21,2025-08-29,paid
O20251001678,U20251000498,SKU29586,5,154.02,770.1,2025-10-05,shipped
O20251001679,U20251000894,SKU15060,4,266.58,1066.32,2025-07-22,paid
O20251001680,U20251000795,SKU79813,1,310.65,310.65,2025-08-01,refunded
O20251001681,U20251000210,SKU22340,5,343.52,1717.6,2025-09-29,paid
O20251001682,U20251000600,SKU72283,5,136.22,681.1,2025-09-01,shipped
O20251001683,U20251000347,SKU18690,2,521.35,1042.7,2025-08-19,paid
O20251001684,U20251000303,SKU58504,2,597.19,1194.38,2025-08-30,paid
O20251001685,U20251000437,SKU17951,5,373.09,1865.45,2025-09-27,refunded
O20251001686,U20251000453,SKU21393,3,285.24,855.72,2025-09-01,shipped
O20251001687,U20251000242,SKU62286,2,386.25,772.5,2025-09-15,shipped
O20251001688,U20251000898,SKU81595,2,374.99,749.98,2025-07-22,shipped
O20251001689,U20251000149,SKU10116,5,173.9,869.5,2025-09-07,shipped
O20251001690,U20251000308,SKU38000,5,440.11,2200.55,2025-08-31,shipped
O20251001691,U20251000177,SKU36633,5,174.19,870.95,2025-08-06,paid
O20251001692,U20251000853,SKU74615,1,374.81,374.81,2025-09-09,refunded
O20251001693,U20251000589,SKU30493,2,339.03,678.06,2025-09-26,paid
O20251001694,U20251000415,SKU65239,1,476.78,476.78,2025-10-06,shipped
O20251001695,U20251000160,SKU28489,1,147.84,147.84,2025-09-17,refunded
O20251001696,U20251000908,SKU20964,2,436.63,873.26,2025-10-08,paid
O20251001697,U20251000209,SKU35445,2,564.61,1129.22,2025-08-18,shipped
O20251001698,U20251000697,SKU36293,5,428.64,2143.2,2025-07-24,paid
O20251001699,U20251000042,SKU66458,3,444.35,1333.05,2025-08-21,paid
O20251001700,U20251000424,SKU29752,5,227.35,1136.75,2025-09-28,paid
O20251001701,U20251000946,SKU62286,2,386.25,772.5,2025-07-28,paid
O20251001702,U20251000672,SKU71431,1,233.51,233.51,2025-09-01,shipped
O20251001703,U20251000727,SKU51078,1,308.72,308.72,2025-07-29,shipped
O20251001704,U20251000808,SKU14357,2,439.98,879.96,2025-09-01,refunded
O20251001705,U20251000353,SKU85272,2,377.13,754.26,2025-08-12,paid
O20251001706,U20251000098,SKU85466,3,298.37,895.11,2025-10-04,shipped
O20251001707,U20251000730,SKU96089,4,222.1,888.4,2025-08-16,shipped
O20251001708,U20251000565,SKU18850,2,557.8,1115.6,2025-10-09,shipped
O20251001709,U20251000448,SKU75626,4,265.4,1061.6,2025-09-01,paid
O20251001710,U20251000014,SKU60426,1,578.0,578.0,2025-09-06,shipped
O20251001711,U20251000223,SKU46846,3,144.3,432.9,2025-08-21,refunded
O20251001712,U20251000592,SKU98829,4,183.54,734.16,2025-08-04,paid
O20251001713,U20251000862,SKU15897,3,424.53,1273.59,2025-09-29,paid
O20251001714,U20251000503,SKU38565,5,339.47,1697.35,2025-08-03,paid
O20251001715,U20251000471,SKU26660,2,325.84,651.68,2025-07-29,shipped
O20251001716,U20251000766,SKU62441,2,192.08,384.16,2025-08-12,shipped
O20251001717,U20251000727,SKU89643,2,199.64,399.28,2025-08-05,shipped
O20251001718,U20251000933,SKU19562,1,312.18,312.18,2025-09-08,refunded
O20251001719,U20251000863,SKU94998,2,492.4,984.8,2025-08-28,paid
O20251001720,U20251000641,SKU15606,2,229.41,458.82,2025-10-07,shipped
O20251001721,U20251000630,SKU71391,1,259.48,259.48,2025-09-07,shipped
O20251001722,U20251000066,SKU24641,2,564.12,1128.24,2025-09-14,paid
O20251001723,U20251000776,SKU88133,5,535.95,2679.75,2025-07-16,paid
O20251001724,U20251000151,SKU98290,3,400.38,1201.14,2025-09-23,paid
O20251001725,U20251000800,SKU12728,3,200.8,602.4,2025-08-25,shipped
O20251001726,U20251000835,SKU66458,3,444.35,1333.05,2025-09-17,shipped
O20251001727,U20251000193,SKU60289,4,183.57,734.28,2025-10-03,shipped
O20251001728,U20251000861,SKU86379,1,530.12,530.12,2025-08-28,refunded
O20251001729,U20251000804,SKU25300,4,482.14,1928.56,2025-07-31,paid
O20251001730,U20251000011,SKU40016,1,214.04,214.04,2025-09-25,refunded
O20251001731,U20251000453,SKU24988,2,387.48,774.96,2025-09-06,refunded
O20251001732,U20251000484,SKU79099,2,325.84,651.68,2025-09-18,shipped
O20251001733,U20251000271,SKU14316,5,186.44,932.2,2025-08-06,shipped
O20251001734,U20251000922,SKU93553,4,275.23,1100.92,2025-08-06,paid
O20251001735,U20251000126,SKU37870,2,146.63,293.26,2025-10-01,paid
O20251001736,U20251000357,SKU80653,3,407.3,1221.9,2025-10-01,paid
O20251001737,U20251000030,SKU52261,5,181.72,908.6,2025-09-11,paid
O20251001738,U20251000550,SKU23366,4,259.39,1037.56,2025-09-30,paid
O20251001739,U20251000000,SKU55303,5,242.85,1214.25,2025-08-28,refunded
O20251001740,U20251000074,SKU85589,1,277.73,277.73,2025-08-09,paid
O20251001741,U20251000327,SKU67229,5,531.12,2655.6,2025-08-17,shipped
O20251001742,U20251000282,SKU38090,5,149.31,746.55,2025-08-26,shipped
O20251001743,U20251000750,SKU80189,5,654.58,3272.9,2025-07-25,paid
O20251001744,U20251000636,SKU39511,2,378.21,756.42,2025-08-09,refunded
O20251001745,U20251000202,SKU88011,5,277.04,1385.2,2025-09-19,paid
O20251001746,U20251000035,SKU65590,4,212.08,848.32,2025-10-10,refunded
O20251001747,U20251000126,SKU88809,3,368.82,1106.46,2025-08-21,shipped
O20251001748,U20251000476,SKU15818,2,197.76,395.52,2025-08-14,shipped
O20251001749,U20251000237,SKU18361,4,275.17,1100.68,2025-09-04,paid
O20251001750,U20251000732,SKU97295,1,179.54,179.54,2025-09-15,paid
O20251001751,U20251000820,SKU17792,3,280.61,841.83,2025-09-26,paid
O20251001752,U20251000904,SKU30527,2,194.88,389.76,2025-10-04,refunded
O20251001753,U20251000717,SKU56475,5,259.53,1297.65,2025-08-12,refunded
O20251001754,U20251000474,SKU25410,5,276.96,1384.8,2025-09-10,refunded
O20251001755,U20251000773,SKU12026,2,190.39,380.78,2025-07-31,refunded
O20251001756,U20251000869,SKU90484,5,499.0,2495.0,2025-08-24,shipped
O20251001757,U20251000151,SKU90739,4,441.9,1767.6,2025-10-07,shipped
O20251001758,U20251000104,SKU75312,4,586.69,2346.76,2025-08-29,paid
O20251001759,U20251000863,SKU75843,4,513.1,2052.4,2025-08-30,shipped
O20251001760,U20251000600,SKU50271,5,310.48,1552.4,2025-09-16,refunded
O20251001761,U20251000181,SKU55339,4,179.91,719.64,2025-09-26,shipped
O20251001762,U20251000497,SKU78892,1,198.08,198.08,2025-08-06,paid
O20251001763,U20251000502,SKU46234,2,474.88,949.76,2025-09-10,shipped
O20251001764,U20251000111,SKU17207,1,148.63,148.63,2025-09-14,refunded
O20251001765,U20251000634,SKU83584,2,113.98,227.96,2025-08-29,shipped
O20251001766,U20251000519,SKU96229,1,476.22,476.22,2025-08-28,shipped
O20251001767,U20251000294,SKU68283,5,339.28,1696.4,2025-08-19,shipped
O20251001768,U20251000973,SKU30496,5,510.6,2553.0,2025-10-07,shipped
O20251001769,U20251000166,SKU19470,4,266.71,1066.84,2025-10-12,shipped
O20251001770,U20251000905,SKU71737,5,508.13,2540.65,2025-09-07,paid
O20251001771,U20251000065,SKU42432,1,418.68,418.68,2025-08-27,paid
O20251001772,U20251000604,SKU49924,4,196.38,785.52,2025-10-13,refunded
O20251001773,U20251000391,SKU29370,5,543.5,2717.5,2025-08-15,refunded
O20251001774,U20251000261,SKU29346,1,158.65,158.65,2025-08-24,refunded
O20251001775,U20251000164,SKU13334,3,175.94,527.82,2025-08-14,shipped
O20251001776,U20251000047,SKU67821,5,408.92,2044.6,2025-08-19,refunded
O20251001777,U20251000606,SKU40262,4,487.73,1950.92,2025-07-17,shipped
O20251001778,U20251000091,SKU69587,2,479.72,959.44,2025-09-03,paid
O20251001779,U20251000151,SKU83962,2,434.25,868.5,2025-10-08,paid
O20251001780,U20251000019,SKU93332,1,431.73,431.73,2025-09-02,refunded
O20251001781,U20251000478,SKU85368,3,120.93,362.79,2025-10-09,refunded
O20251001782,U20251000636,SKU91202,4,361.01,1444.04,2025-09-25,refunded
